URI,Label,Comment,Superclasses,EquivalentClasses
https://w3id.org/sbeo#EmergencyEvacuation,Emergency Evacuation,It represents an immediate escape of people away from a particular area that has ongoing or imminent hazard to their lives or property.,"[""https://w3id.org/sbeo#EmergencyActivity""]",
https://w3id.org/sbeo#EmergencyEvacuationGroup,Emergency Evacuation Group,A group of two or more persons who are supposed to evacuate the building together.,"[""https://w3id.org/sbeo#Group""]",
https://w3id.org/sbeo#EmergencyEvacuationRoute,Emergency Evacuation Route,A type of route in which only those spaces are mentioned that are potentially safe for its users as well as the ending point of it must be an exit from a particular space.,"[""https://w3id.org/sbeo#ExitRoute""]",
https://w3id.org/sbeo#EmergencyExit,Emergency Exit,"Emergency exit is logical point that is only used in case of any emergency conditions such as fire, etc.","[""https://w3id.org/sbeo#Exit""]",
https://w3id.org/sbeo#EndPoint,End Point,A logic point that is used to indicate the end of a corridor.,"[""https://w3id.org/sbeo#NavigationalPoint""]",
http://purl.org/iot/vocab/m3-lite#Energy,Energy,,"[""https://w3id.org/saref#Property""]",
https://w3id.org/respond#EnergyConsumption,Energy Consumption,The amount of energy consumed.,"[""http://purl.org/iot/vocab/m3-lite#Energy""]",
http://www.owl-ontologies.com/EPC4EU#EnergyConversionSystem,Energy Conversion System,,[],
https://w3id.org/respond#EnergyProduction,Energy Production,,"[""http://purl.org/iot/vocab/m3-lite#Energy""]",
http://www.owl-ontologies.com/EPC4EU#EnergySystem,Energy System,,[],
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Energy_conversion_device,Energy conversion device,,"[""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Flow_device""]",
https://saref.etsi.org/saref4bldg/EnergyConversionDevice,Energy conversion device,The distribution flow element EnergyConversionDevice defines the occurrence of a device used to perform energy conversion or heat transfer and typically participates in a flow distribution system.,"[""https://saref.etsi.org/saref4bldg/DistributionFlowDevice""]","[""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Energy_conversion_device""]"
https://w3id.org/saref#EnergyMeter,Energy meter,"An energy meter is a device of category saref:Meter that consists of a meter, accomplishes the tasks saref:MeterReading and saref:EnergyEfficiency, performs the saref:MeteringFunction and is used for the purpose of measuring the saref:Energy property","[""https://w3id.org/saref#Meter"", {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/sub_category"", ""someValuesFrom"": ""https://w3id.org/saref#Device""}, {""onProperty"": ""https://w3id.org/saref#consistsOf"", ""someValuesFrom"": ""https://w3id.org/saref#Meter""}, {""onProperty"": ""https://w3id.org/saref#accomplishes"", ""http://www.w3.org/2002/07/owl#hasValue"": ""https://w3id.org/saref#EnergyEfficiency""}, {""onProperty"": ""https://w3id.org/saref#accomplishes"", ""http://www.w3.org/2002/07/owl#hasValue"": ""https://w3id.org/saref#MeterReading""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/address"", ""http://www.w3.org/2002/07/owl#hasValue"": ""Geo:json""}]",
https://w3id.org/saref#EnergyUnit,Energy unit,The unit of measure for energy,"[""https://w3id.org/saref#Measurement""]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyCost,EnergyCost,The cost for purchasing energy from external grid,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyParameter"", {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasDeterminant"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#EnergySupplyFromExternalGrid""}, {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasDeterminant"", ""someValuesFrom"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyGain""}, {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasDeterminant"", ""someValuesFrom"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyTariff""}]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyCostTariff,EnergyCostTariff,The tariff for purchasing energy per unit from main grid (district energy provider),"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyTariff""]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyDemand,EnergyDemand,The energy demand in district or buildings,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyParameter"", {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasForecast"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#EnergyDemandForecast""}, {""onProperty"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/ProcessOntology.owl#hasInfluenceOn"", ""someValuesFrom"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyCost""}]",
http://energy.linkeddata.es/em-kpi/ontology#EnergyDemandForecast,EnergyDemandForecast,,"[""http://energy.linkeddata.es/em-kpi/ontology#EnergyForecast""]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyFacility,EnergyFacility,The energy facility in building that consumes or produces energy,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#BuildingThing"", {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#isAssociatedObjectOf"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#KPICalculation""}, {""onProperty"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#contains"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#BuildingEquipment""}]","[{""intersectionOf"": [""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#BuildingThing"", {""http://www.w3.org/2002/07/owl#unionOf"": ""N74d71da695cc426fa8ea59ff329a6855""}, {""http://www.w3.org/2002/07/owl#complementOf"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#Equipment""}]}]"
http://energy.linkeddata.es/em-kpi/ontology#EnergyForecast,EnergyForecast,The forecast of energy demand or production,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyParameter"", {""onProperty"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/ProcessOntology.owl#hasInfluenceOn"", ""someValuesFrom"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergySupply""}]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyGain,EnergyGain,The energy gain is the produced energy that feed into external grid so as to obtain monetary gain,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyParameter""]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyParameter,EnergyParameter,"Energy parameter describes energy behavior in district and buildings, inluding energy production, energy storage, energy supply, energy demand, energy cost and tariff, etc.","[""http://purl.oclc.org/NET/ssnx/ssn#Property""]",
http://energy.linkeddata.es/em-kpi/ontology#EnergyProduction,EnergyProduction,Energy producted by generation system,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyParameter"", {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasForecast"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#EnergyProductionForecast""}, {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#providesTo"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#EnergyStorage""}, {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#providesTo"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#EnergySupplyFromSiteProduction""}, {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#providesTo"", ""someValuesFrom"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyGain""}]",
http://energy.linkeddata.es/em-kpi/ontology#EnergyProductionForecast,EnergyProductionForecast,,"[""http://energy.linkeddata.es/em-kpi/ontology#EnergyForecast""]",
http://energy.linkeddata.es/em-kpi/ontology#EnergyStorage,EnergyStorage,The energy stored by storage system,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyParameter"", {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#providesTo"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#EnergySupplyFromStorage""}]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergySupply,EnergySupply,The energy supplied to end uses,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyParameter"", {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#suppliesTo"", ""someValuesFrom"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyDemand""}]",
http://energy.linkeddata.es/em-kpi/ontology#EnergySupplyFromExternalGrid,EnergySupplyFromEnergyProvider,The energy supplied by district energy provider for end uses,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergySupply""]",
http://energy.linkeddata.es/em-kpi/ontology#EnergySupplyFromSiteProduction,EnergySupplyFromSiteProduction,The energy supplied directly by site production for end uses,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergySupply""]",
http://energy.linkeddata.es/em-kpi/ontology#EnergySupplyFromStorage,EnergySupplyFromStorage,The energy supplied by storage system for end uses,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergySupply""]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyTariff,EnergyTariff,Tariff that is charged per energy unit by district energy providers,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyParameter""]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyType,EnergyType,"The energy type produced, consumed, stored or provided, such as electricity, heat and cold","[""http://energy.linkeddata.es/em-kpi/ontology#EntityType""]",
https://saref.etsi.org/saref4bldg/Engine,Engine,An engine is a device that converts fuel into mechanical energy through combustion.,"[""https://saref.etsi.org/saref4bldg/EnergyConversionDevice"", {""onProperty"": ""https://saref.etsi.org/saref4bldg/energySource"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}]",
http://energy.linkeddata.es/em-kpi/ontology#EntityType,EntityType,"Entity type describes the type of a entity like building, equipment, energy, etc.",[],
https://w3id.org/sbeo#Entrance,Entrance,"Entrance represents a space or a door that is used to enter into a building. Normally, it is also used as an exit.","[""https://w3id.org/sbeo#TransitionPoint""]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#EnvironmentalParameter,EnvironmentalParameter,"The parameter describes the environment condition, including indoor environment (indoor comfort) and outdoor environment (weather)","[""http://purl.oclc.org/NET/ssnx/ssn#Property""]",
http://energy.linkeddata.es/em-kpi/ontology#Equation,Equation,The equation of the mathematical model for KPI calculation,"[""http://energy.linkeddata.es/em-kpi/ontology#KPICalculationComponent"", {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasMathML"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#Equipment,Equipment,The equipment in building and district power system.,"[""http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#PhysicalObject"", {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasEquipmentParameter"", ""someValuesFrom"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#EquipmentParameter""}, {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasEquipmentType"", ""qualifiedCardinality"": ""1"", ""onClass"": ""http://energy.linkeddata.es/em-kpi/ontology#EquipmentType""}]","[{""http://www.w3.org/2002/07/owl#unionOf"": ""N36a1f4ac103b4fb591f3cc2d88fd9f79""}]"
http://energy.linkeddata.es/em-kpi/ontology#EquipmentContainer,EquipmentContainer,"Equipment container is the district power unit that contains groups of equipment, like substation, plant, Distributed Energy Resources, etc.","[""http://energy.linkeddata.es/em-kpi/ontology#PowerSystemResource""]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#EquipmentParameter,EquipmentParameter,The parameters of power equipment or building equipment.,"[""http://purl.oclc.org/NET/ssnx/ssn#Property""]",
http://energy.linkeddata.es/em-kpi/ontology#EquipmentType,EquipmentType,Equipment type describes the type of an equipment,"[""http://energy.linkeddata.es/em-kpi/ontology#EntityType""]",
https://w3id.org/sbeo#Escalator,Escalator,"A moving staircase consisting of an endlessly circulating belt of steps driven by a motor, which conveys people between the floors of a public building (Oxford Dictionary of English).","[""https://w3id.org/sbeo#VerticalPassage"", ""https://w3id.org/seas/BuildingSpace""]",
https://w3id.org/sbeo#EscortSupportedWheelchairPerson,Escort Supported Wheelchair Person,A physical impaired person whose wheelchair is escorted by another person.,"[""https://w3id.org/sbeo#MobilityWithWheelchairPerson""]",
https://saref.etsi.org/saref4bldg/EvaporativeCooler,Evaporative cooler,An evaporative cooler is a device that cools air by saturating it with water vapor.,"[""https://saref.etsi.org/saref4bldg/EnergyConversionDevice"", {""onProperty"": ""https://saref.etsi.org/saref4bldg/heatExchangeArea"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/operationTemperatureMax"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/operationTemperatureMin"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/waterRequirement"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/flowArrangement"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}]",
https://saref.etsi.org/saref4bldg/Evaporator,Evaporator,An evaporator is a device in which a liquid refrigerent is vaporized and absorbs heat from the surrounding fluid.,"[""https://saref.etsi.org/saref4bldg/EnergyConversionDevice"", {""onProperty"": ""https://saref.etsi.org/saref4bldg/externalSurfaceArea"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/internalRefrigerantVolume"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/internalSurfaceArea"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/internalWaterVolume"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalHeatTransferArea"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalHeatTransferCoefficient"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/evaporationCoolant"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/evaporationMediumType"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/refrigerantClass"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}]",
